variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,MS,2016,Billion Btu,0,SEDS.ELNIB.MS.A
Total Energy Consumption,Bbtu,MS,2017,Billion Btu,0,SEDS.ELNIB.MS.A
Total Energy Consumption,Bbtu,MS,2018,Billion Btu,0,SEDS.ELNIB.MS.A
Total Energy Consumption,Bbtu,MS,2019,Billion Btu,0,SEDS.ELNIB.MS.A
Total Energy Consumption,Bbtu,MT,1960,Billion Btu,-2,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1961,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1962,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1963,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1964,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1965,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1966,Billion Btu,-3,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1967,Billion Btu,-4,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1968,Billion Btu,-4,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1969,Billion Btu,-4,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1970,Billion Btu,-4,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1971,Billion Btu,-4,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1972,Billion Btu,-5,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1973,Billion Btu,-5,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1974,Billion Btu,-5,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1975,Billion Btu,-6,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1976,Billion Btu,-6,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1977,Billion Btu,-7,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1978,Billion Btu,-7,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1979,Billion Btu,-7,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1980,Billion Btu,-7,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1981,Billion Btu,-8,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1982,Billion Btu,-9,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1983,Billion Btu,-8,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1984,Billion Btu,-9,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1985,Billion Btu,238,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1986,Billion Btu,-9,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1987,Billion Btu,87,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1988,Billion Btu,10,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1989,Billion Btu,52,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1990,Billion Btu,160,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1991,Billion Btu,86,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1992,Billion Btu,58,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1993,Billion Btu,9,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1994,Billion Btu,-1,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1995,Billion Btu,-1,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1996,Billion Btu,129,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1997,Billion Btu,37,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1998,Billion Btu,77,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,1999,Billion Btu,-56,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2000,Billion Btu,-10,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2001,Billion Btu,0,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2002,Billion Btu,178,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2003,Billion Btu,34,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2004,Billion Btu,-123,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2005,Billion Btu,32,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2006,Billion Btu,-729,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2007,Billion Btu,-185,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2008,Billion Btu,-845,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2009,Billion Btu,-983,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2010,Billion Btu,-1281,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2011,Billion Btu,-1258,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2012,Billion Btu,-597,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2013,Billion Btu,-1186,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2014,Billion Btu,-3339,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2015,Billion Btu,-595,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2016,Billion Btu,424,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2017,Billion Btu,653,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2018,Billion Btu,-1683,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,MT,2019,Billion Btu,-2707,SEDS.ELNIB.MT.A
Total Energy Consumption,Bbtu,NC,1960,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1961,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1962,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1963,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1964,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1965,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1966,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1967,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1968,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1969,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1970,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1971,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1972,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1973,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1974,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1975,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1976,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1977,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1978,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1979,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1980,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1981,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1982,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1983,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1984,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1985,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1986,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1987,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1988,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1989,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1990,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1991,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1992,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1993,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1994,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1995,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1996,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1997,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1998,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,1999,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2000,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2001,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2002,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2003,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2004,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2005,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2006,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2007,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2008,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2009,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2010,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2011,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2012,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2013,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2014,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2015,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2016,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2017,Billion Btu,4,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2018,Billion Btu,5,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,NC,2019,Billion Btu,0,SEDS.ELNIB.NC.A
Total Energy Consumption,Bbtu,ND,1960,Billion Btu,0,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1961,Billion Btu,0,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1962,Billion Btu,0,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1963,Billion Btu,0,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1964,Billion Btu,-2,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1965,Billion Btu,-2,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1966,Billion Btu,-3,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1967,Billion Btu,-3,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1968,Billion Btu,-3,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1969,Billion Btu,-3,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1970,Billion Btu,1000,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1971,Billion Btu,2333,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1972,Billion Btu,2879,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1973,Billion Btu,3361,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1974,Billion Btu,4623,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1975,Billion Btu,3979,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1976,Billion Btu,1530,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1977,Billion Btu,-1453,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1978,Billion Btu,7437,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1979,Billion Btu,11169,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1980,Billion Btu,9726,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1981,Billion Btu,10287,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1982,Billion Btu,15702,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1983,Billion Btu,19282,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1984,Billion Btu,16183,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1985,Billion Btu,9025,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1986,Billion Btu,3334,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1987,Billion Btu,4718,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1988,Billion Btu,1329,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1989,Billion Btu,187,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1990,Billion Btu,69,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1991,Billion Btu,556,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1992,Billion Btu,2303,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1993,Billion Btu,3642,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1994,Billion Btu,3315,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1995,Billion Btu,2494,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1996,Billion Btu,2960,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1997,Billion Btu,404,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1998,Billion Btu,-683,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,1999,Billion Btu,-546,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2000,Billion Btu,2206,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2001,Billion Btu,1944,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2002,Billion Btu,598,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2003,Billion Btu,-1411,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2004,Billion Btu,356,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2005,Billion Btu,5809,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2006,Billion Btu,2581,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2007,Billion Btu,4545,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2008,Billion Btu,2756,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2009,Billion Btu,2525,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2010,Billion Btu,3820,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2011,Billion Btu,4407,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2012,Billion Btu,4575,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2013,Billion Btu,6256,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2014,Billion Btu,5837,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2015,Billion Btu,6762,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2016,Billion Btu,7049,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2017,Billion Btu,7285,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2018,Billion Btu,3459,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,ND,2019,Billion Btu,1228,SEDS.ELNIB.ND.A
Total Energy Consumption,Bbtu,NE,1960,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1961,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1962,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1963,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1964,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1965,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1966,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1967,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1968,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1969,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1970,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1971,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1972,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1973,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1974,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1975,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1976,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1977,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1978,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1979,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1980,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1981,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1982,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1983,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1984,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1985,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1986,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1987,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1988,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1989,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1990,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1991,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1992,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1993,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1994,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1995,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1996,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1997,Billion Btu,2,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1998,Billion Btu,-165,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,1999,Billion Btu,-142,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2000,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2001,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2002,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2003,Billion Btu,8,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2004,Billion Btu,-9,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2005,Billion Btu,-14,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2006,Billion Btu,-4,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2007,Billion Btu,31,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2008,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2009,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2010,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2011,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2012,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2013,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2014,Billion Btu,-1,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2015,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2016,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2017,Billion Btu,15,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2018,Billion Btu,-121,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NE,2019,Billion Btu,0,SEDS.ELNIB.NE.A
Total Energy Consumption,Bbtu,NH,1960,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1961,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1962,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1963,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1964,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1965,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1966,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1967,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1968,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1969,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1970,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1971,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1972,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1973,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1974,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1975,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1976,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1977,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1978,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1979,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1980,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1981,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1982,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1983,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1984,Billion Btu,0,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1985,Billion Btu,3046,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1986,Billion Btu,2838,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1987,Billion Btu,3791,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1988,Billion Btu,2459,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1989,Billion Btu,630,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1990,Billion Btu,125,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1991,Billion Btu,1833,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1992,Billion Btu,3079,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1993,Billion Btu,3670,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1994,Billion Btu,4024,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1995,Billion Btu,4354,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1996,Billion Btu,4522,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1997,Billion Btu,5798,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1998,Billion Btu,6003,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,1999,Billion Btu,6600,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2000,Billion Btu,5408,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2001,Billion Btu,2612,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2002,Billion Btu,1111,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2003,Billion Btu,501,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2004,Billion Btu,1446,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2005,Billion Btu,1710,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2006,Billion Btu,1628,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2007,Billion Btu,2105,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2008,Billion Btu,2949,SEDS.ELNIB.NH.A
Total Energy Consumption,Bbtu,NH,2009,Billion Btu,3517,SEDS.ELNIB.NH.A
