variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,RI,1973,Billion Btu,231946,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1974,Billion Btu,215591,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1975,Billion Btu,206221,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1976,Billion Btu,215504,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1977,Billion Btu,223147,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1978,Billion Btu,212617,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1979,Billion Btu,201339,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1980,Billion Btu,185615,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1981,Billion Btu,175209,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1982,Billion Btu,174887,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1983,Billion Btu,180973,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1984,Billion Btu,192232,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1985,Billion Btu,204275,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1986,Billion Btu,206204,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1987,Billion Btu,215862,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1988,Billion Btu,223279,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1989,Billion Btu,216864,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1990,Billion Btu,214939,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1991,Billion Btu,220203,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1992,Billion Btu,246532,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1993,Billion Btu,202715,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1994,Billion Btu,241346,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1995,Billion Btu,230325,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1996,Billion Btu,220140,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1997,Billion Btu,217889,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1998,Billion Btu,226678,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,1999,Billion Btu,226813,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2000,Billion Btu,205766,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2001,Billion Btu,204161,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2002,Billion Btu,203880,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2003,Billion Btu,219115,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2004,Billion Btu,216892,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2005,Billion Btu,210046,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2006,Billion Btu,200880,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2007,Billion Btu,198330,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2008,Billion Btu,194320,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2009,Billion Btu,194851,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2010,Billion Btu,195398,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2011,Billion Btu,185480,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2012,Billion Btu,183445,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2013,Billion Btu,196881,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2014,Billion Btu,203823,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2015,Billion Btu,202693,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2016,Billion Btu,185175,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2017,Billion Btu,182326,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2018,Billion Btu,195554,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,RI,2019,Billion Btu,190225,SEDS.TETCB.RI.A
Total Energy Consumption,Bbtu,SC,1960,Billion Btu,489216,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1961,Billion Btu,507093,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1962,Billion Btu,540137,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1963,Billion Btu,561023,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1964,Billion Btu,560524,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1965,Billion Btu,554319,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1966,Billion Btu,593446,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1967,Billion Btu,603092,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1968,Billion Btu,654373,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1969,Billion Btu,699204,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1970,Billion Btu,745729,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1971,Billion Btu,779638,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1972,Billion Btu,834960,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1973,Billion Btu,886118,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1974,Billion Btu,858642,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1975,Billion Btu,840874,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1976,Billion Btu,964613,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1977,Billion Btu,1000303,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1978,Billion Btu,994484,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1979,Billion Btu,984487,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1980,Billion Btu,997901,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1981,Billion Btu,1002177,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1982,Billion Btu,973134,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1983,Billion Btu,1006503,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1984,Billion Btu,1069330,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1985,Billion Btu,1076310,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1986,Billion Btu,1142219,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1987,Billion Btu,1178512,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1988,Billion Btu,1235317,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1989,Billion Btu,1243836,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1990,Billion Btu,1269960,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1991,Billion Btu,1294733,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1992,Billion Btu,1311056,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1993,Billion Btu,1368980,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1994,Billion Btu,1369400,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1995,Billion Btu,1426887,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1996,Billion Btu,1465968,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1997,Billion Btu,1514026,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1998,Billion Btu,1561047,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,1999,Billion Btu,1567482,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2000,Billion Btu,1614128,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2001,Billion Btu,1563023,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2002,Billion Btu,1601989,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2003,Billion Btu,1607730,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2004,Billion Btu,1712248,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2005,Billion Btu,1684154,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2006,Billion Btu,1693408,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2007,Billion Btu,1670947,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2008,Billion Btu,1637705,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2009,Billion Btu,1573712,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2010,Billion Btu,1665785,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2011,Billion Btu,1620815,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2012,Billion Btu,1572943,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2013,Billion Btu,1603126,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2014,Billion Btu,1644826,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2015,Billion Btu,1663369,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2016,Billion Btu,1658200,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2017,Billion Btu,1647904,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2018,Billion Btu,1675208,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SC,2019,Billion Btu,1635857,SEDS.TETCB.SC.A
Total Energy Consumption,Bbtu,SD,1960,Billion Btu,128835,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1961,Billion Btu,131556,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1962,Billion Btu,136645,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1963,Billion Btu,140408,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1964,Billion Btu,143784,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1965,Billion Btu,140065,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1966,Billion Btu,146362,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1967,Billion Btu,145670,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1968,Billion Btu,153321,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1969,Billion Btu,159805,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1970,Billion Btu,168792,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1971,Billion Btu,170183,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1972,Billion Btu,179190,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1973,Billion Btu,176823,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1974,Billion Btu,172589,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1975,Billion Btu,181948,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1976,Billion Btu,195374,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1977,Billion Btu,196832,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1978,Billion Btu,205651,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1979,Billion Btu,204965,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1980,Billion Btu,190687,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1981,Billion Btu,178760,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1982,Billion Btu,191238,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1983,Billion Btu,185488,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1984,Billion Btu,188704,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1985,Billion Btu,194819,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1986,Billion Btu,195032,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1987,Billion Btu,195204,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1988,Billion Btu,205416,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1989,Billion Btu,214315,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1990,Billion Btu,220217,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1991,Billion Btu,216736,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1992,Billion Btu,219688,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1993,Billion Btu,233039,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1994,Billion Btu,240112,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1995,Billion Btu,243598,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1996,Billion Btu,256639,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1997,Billion Btu,245398,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1998,Billion Btu,243915,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,1999,Billion Btu,248864,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2000,Billion Btu,263270,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2001,Billion Btu,255811,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2002,Billion Btu,275235,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2003,Billion Btu,279620,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2004,Billion Btu,288818,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2005,Billion Btu,306348,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2006,Billion Btu,311156,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2007,Billion Btu,330884,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2008,Billion Btu,353531,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2009,Billion Btu,363091,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2010,Billion Btu,377424,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2011,Billion Btu,377850,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2012,Billion Btu,375687,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2013,Billion Btu,390151,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2014,Billion Btu,393228,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2015,Billion Btu,388901,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2016,Billion Btu,386613,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2017,Billion Btu,392238,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2018,Billion Btu,404350,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,SD,2019,Billion Btu,403241,SEDS.TETCB.SD.A
Total Energy Consumption,Bbtu,TN,1960,Billion Btu,962617,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1961,Billion Btu,978121,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1962,Billion Btu,1015575,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1963,Billion Btu,1062187,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1964,Billion Btu,1088445,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1965,Billion Btu,1137343,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1966,Billion Btu,1231562,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1967,Billion Btu,1236057,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1968,Billion Btu,1284591,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1969,Billion Btu,1340773,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1970,Billion Btu,1365610,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1971,Billion Btu,1371116,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1972,Billion Btu,1473992,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1973,Billion Btu,1614086,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1974,Billion Btu,1578503,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1975,Billion Btu,1614225,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1976,Billion Btu,1720063,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1977,Billion Btu,1779374,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1978,Billion Btu,1762976,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1979,Billion Btu,1800371,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1980,Billion Btu,1724916,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1981,Billion Btu,1693019,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1982,Billion Btu,1611851,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1983,Billion Btu,1660254,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1984,Billion Btu,1737534,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1985,Billion Btu,1711499,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1986,Billion Btu,1700016,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1987,Billion Btu,1712673,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1988,Billion Btu,1777007,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1989,Billion Btu,1829468,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1990,Billion Btu,1804944,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1991,Billion Btu,1803881,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1992,Billion Btu,1849079,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1993,Billion Btu,1882954,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1994,Billion Btu,1933445,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1995,Billion Btu,1951894,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1996,Billion Btu,2059423,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1997,Billion Btu,2036478,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1998,Billion Btu,2118307,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,1999,Billion Btu,2163553,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2000,Billion Btu,2197309,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2001,Billion Btu,2209605,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2002,Billion Btu,2235042,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2003,Billion Btu,2252846,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2004,Billion Btu,2282706,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2005,Billion Btu,2341365,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2006,Billion Btu,2332636,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2007,Billion Btu,2345222,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2008,Billion Btu,2283921,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2009,Billion Btu,2087484,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2010,Billion Btu,2251487,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2011,Billion Btu,2196995,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2012,Billion Btu,2081771,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2013,Billion Btu,2137347,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2014,Billion Btu,2204937,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2015,Billion Btu,2179567,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2016,Billion Btu,2206999,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2017,Billion Btu,2145338,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2018,Billion Btu,2232847,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TN,2019,Billion Btu,2165654,SEDS.TETCB.TN.A
Total Energy Consumption,Bbtu,TX,1960,Billion Btu,4416216,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1961,Billion Btu,4447880,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1962,Billion Btu,4640675,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1963,Billion Btu,4894089,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1964,Billion Btu,5012683,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1965,Billion Btu,5212184,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1966,Billion Btu,5557255,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1967,Billion Btu,5879030,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1968,Billion Btu,6268911,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1969,Billion Btu,6656323,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1970,Billion Btu,6921781,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1971,Billion Btu,7233774,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1972,Billion Btu,7623194,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1973,Billion Btu,8241366,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1974,Billion Btu,8093721,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1975,Billion Btu,7511439,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1976,Billion Btu,7835920,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1977,Billion Btu,8475779,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1978,Billion Btu,8941144,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1979,Billion Btu,9307928,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1980,Billion Btu,9385532,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1981,Billion Btu,9147369,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1982,Billion Btu,8471165,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1983,Billion Btu,8406461,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1984,Billion Btu,8946242,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1985,Billion Btu,9011817,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1986,Billion Btu,9007599,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1987,Billion Btu,9240071,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1988,Billion Btu,9811771,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1989,Billion Btu,10093725,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1990,Billion Btu,10091766,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1991,Billion Btu,10094638,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1992,Billion Btu,10253144,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1993,Billion Btu,10350894,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1994,Billion Btu,10663278,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1995,Billion Btu,10811073,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1996,Billion Btu,11579043,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1997,Billion Btu,11984538,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1998,Billion Btu,12161299,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,1999,Billion Btu,11788094,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2000,Billion Btu,12141592,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2001,Billion Btu,11942555,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2002,Billion Btu,12241015,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2003,Billion Btu,12028704,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2004,Billion Btu,12074332,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2005,Billion Btu,11539444,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2006,Billion Btu,11677436,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2007,Billion Btu,11779339,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2008,Billion Btu,11263778,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2009,Billion Btu,10884447,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2010,Billion Btu,11605792,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2011,Billion Btu,11829027,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2012,Billion Btu,11859730,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2013,Billion Btu,12631682,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2014,Billion Btu,12627353,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2015,Billion Btu,12757169,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2016,Billion Btu,12984991,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2017,Billion Btu,13172103,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2018,Billion Btu,14009155,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,TX,2019,Billion Btu,14217751,SEDS.TETCB.TX.A
Total Energy Consumption,Bbtu,UT,1960,Billion Btu,303229,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1961,Billion Btu,300811,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1962,Billion Btu,310319,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1963,Billion Btu,311815,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1964,Billion Btu,334525,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1965,Billion Btu,339504,SEDS.TETCB.UT.A
Total Energy Consumption,Bbtu,UT,1966,Billion Btu,350834,SEDS.TETCB.UT.A
