variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,MS,2003,Billion Btu,376154,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2004,Billion Btu,363590,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2005,Billion Btu,356810,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2006,Billion Btu,376532,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2007,Billion Btu,372681,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2008,Billion Btu,360998,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2009,Billion Btu,356080,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2010,Billion Btu,336392,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2011,Billion Btu,325760,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2012,Billion Btu,351999,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2013,Billion Btu,319083,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2014,Billion Btu,322900,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2015,Billion Btu,338071,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2016,Billion Btu,344440,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2017,Billion Btu,337033,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2018,Billion Btu,339054,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MS,2019,Billion Btu,346026,SEDS.TEACB.MS.A
Total Energy Consumption,Bbtu,MT,1960,Billion Btu,58237,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1961,Billion Btu,61779,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1962,Billion Btu,60378,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1963,Billion Btu,58193,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1964,Billion Btu,57799,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1965,Billion Btu,57766,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1966,Billion Btu,62119,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1967,Billion Btu,56816,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1968,Billion Btu,61677,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1969,Billion Btu,66235,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1970,Billion Btu,68133,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1971,Billion Btu,71279,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1972,Billion Btu,75979,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1973,Billion Btu,83795,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1974,Billion Btu,85511,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1975,Billion Btu,82156,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1976,Billion Btu,88270,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1977,Billion Btu,85826,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1978,Billion Btu,97496,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1979,Billion Btu,91657,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1980,Billion Btu,88911,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1981,Billion Btu,83829,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1982,Billion Btu,80847,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1983,Billion Btu,83360,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1984,Billion Btu,82805,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1985,Billion Btu,81484,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1986,Billion Btu,81233,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1987,Billion Btu,82080,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1988,Billion Btu,84305,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1989,Billion Btu,82922,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1990,Billion Btu,81965,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1991,Billion Btu,81075,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1992,Billion Btu,87906,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1993,Billion Btu,90766,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1994,Billion Btu,94515,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1995,Billion Btu,98500,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1996,Billion Btu,97001,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1997,Billion Btu,99053,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1998,Billion Btu,99527,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,1999,Billion Btu,103986,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2000,Billion Btu,105831,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2001,Billion Btu,107460,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2002,Billion Btu,107757,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2003,Billion Btu,102751,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2004,Billion Btu,110574,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2005,Billion Btu,117881,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2006,Billion Btu,120853,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2007,Billion Btu,126822,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2008,Billion Btu,117753,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2009,Billion Btu,112336,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2010,Billion Btu,116904,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2011,Billion Btu,117883,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2012,Billion Btu,114954,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2013,Billion Btu,117403,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2014,Billion Btu,112792,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2015,Billion Btu,111058,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2016,Billion Btu,115782,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2017,Billion Btu,117666,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2018,Billion Btu,118291,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,MT,2019,Billion Btu,116141,SEDS.TEACB.MT.A
Total Energy Consumption,Bbtu,NC,1960,Billion Btu,231966,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1961,Billion Btu,243042,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1962,Billion Btu,249869,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1963,Billion Btu,264626,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1964,Billion Btu,274217,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1965,Billion Btu,279390,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1966,Billion Btu,295241,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1967,Billion Btu,307337,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1968,Billion Btu,328939,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1969,Billion Btu,348128,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1970,Billion Btu,364046,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1971,Billion Btu,374922,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1972,Billion Btu,399104,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1973,Billion Btu,426207,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1974,Billion Btu,426363,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1975,Billion Btu,423769,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1976,Billion Btu,442970,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1977,Billion Btu,463617,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1978,Billion Btu,483389,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1979,Billion Btu,480386,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1980,Billion Btu,443752,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1981,Billion Btu,448448,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1982,Billion Btu,448510,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1983,Billion Btu,468538,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1984,Billion Btu,478735,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1985,Billion Btu,493450,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1986,Billion Btu,519831,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1987,Billion Btu,544494,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1988,Billion Btu,575667,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1989,Billion Btu,549735,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1990,Billion Btu,537113,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1991,Billion Btu,530406,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1992,Billion Btu,539320,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1993,Billion Btu,559650,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1994,Billion Btu,579176,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1995,Billion Btu,601138,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1996,Billion Btu,638394,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1997,Billion Btu,649491,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1998,Billion Btu,664594,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,1999,Billion Btu,679167,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2000,Billion Btu,702536,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2001,Billion Btu,692570,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2002,Billion Btu,700774,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2003,Billion Btu,714571,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2004,Billion Btu,735478,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2005,Billion Btu,748795,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2006,Billion Btu,739578,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2007,Billion Btu,758070,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2008,Billion Btu,756174,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2009,Billion Btu,699863,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2010,Billion Btu,763617,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2011,Billion Btu,743660,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2012,Billion Btu,721710,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2013,Billion Btu,743546,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2014,Billion Btu,755484,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2015,Billion Btu,770570,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2016,Billion Btu,791277,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2017,Billion Btu,799574,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2018,Billion Btu,811483,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,NC,2019,Billion Btu,827896,SEDS.TEACB.NC.A
Total Energy Consumption,Bbtu,ND,1960,Billion Btu,41695,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1961,Billion Btu,40677,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1962,Billion Btu,46790,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1963,Billion Btu,47514,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1964,Billion Btu,48313,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1965,Billion Btu,47312,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1966,Billion Btu,49886,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1967,Billion Btu,52606,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1968,Billion Btu,57642,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1969,Billion Btu,55525,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1970,Billion Btu,54265,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1971,Billion Btu,58251,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1972,Billion Btu,60802,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1973,Billion Btu,62694,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1974,Billion Btu,60288,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1975,Billion Btu,63051,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1976,Billion Btu,65875,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1977,Billion Btu,70600,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1978,Billion Btu,73158,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1979,Billion Btu,72991,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1980,Billion Btu,72472,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1981,Billion Btu,72620,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1982,Billion Btu,73199,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1983,Billion Btu,69206,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1984,Billion Btu,70543,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1985,Billion Btu,68752,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1986,Billion Btu,66907,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1987,Billion Btu,67693,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1988,Billion Btu,68573,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1989,Billion Btu,67317,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1990,Billion Btu,65276,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1991,Billion Btu,66390,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1992,Billion Btu,69684,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1993,Billion Btu,73265,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1994,Billion Btu,72715,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1995,Billion Btu,72855,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1996,Billion Btu,74552,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1997,Billion Btu,75700,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1998,Billion Btu,66695,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,1999,Billion Btu,81957,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2000,Billion Btu,80608,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2001,Billion Btu,87900,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2002,Billion Btu,87666,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2003,Billion Btu,89108,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2004,Billion Btu,92170,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2005,Billion Btu,92118,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2006,Billion Btu,91476,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2007,Billion Btu,103621,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2008,Billion Btu,93261,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2009,Billion Btu,86895,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2010,Billion Btu,100398,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2011,Billion Btu,115380,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2012,Billion Btu,130833,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2013,Billion Btu,136303,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2014,Billion Btu,145536,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2015,Billion Btu,135531,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2016,Billion Btu,122100,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2017,Billion Btu,130577,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2018,Billion Btu,138038,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,ND,2019,Billion Btu,132675,SEDS.TEACB.ND.A
Total Energy Consumption,Bbtu,NE,1960,Billion Btu,94221,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1961,Billion Btu,96624,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1962,Billion Btu,101163,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1963,Billion Btu,108334,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1964,Billion Btu,107127,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1965,Billion Btu,102134,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1966,Billion Btu,107674,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1967,Billion Btu,116443,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1968,Billion Btu,129823,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1969,Billion Btu,132426,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1970,Billion Btu,139324,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1971,Billion Btu,142822,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1972,Billion Btu,155550,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1973,Billion Btu,163493,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1974,Billion Btu,153188,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1975,Billion Btu,149936,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1976,Billion Btu,158184,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1977,Billion Btu,168375,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1978,Billion Btu,172968,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1979,Billion Btu,156116,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1980,Billion Btu,141002,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1981,Billion Btu,131799,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1982,Billion Btu,135509,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1983,Billion Btu,144332,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1984,Billion Btu,141399,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1985,Billion Btu,141050,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1986,Billion Btu,141525,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1987,Billion Btu,148017,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1988,Billion Btu,161225,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1989,Billion Btu,153416,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1990,Billion Btu,151842,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1991,Billion Btu,148328,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1992,Billion Btu,154150,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1993,Billion Btu,150645,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1994,Billion Btu,153903,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1995,Billion Btu,163477,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1996,Billion Btu,177952,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1997,Billion Btu,180913,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1998,Billion Btu,188843,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,1999,Billion Btu,194152,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2000,Billion Btu,172532,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2001,Billion Btu,162383,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2002,Billion Btu,167087,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2003,Billion Btu,172444,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2004,Billion Btu,173762,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2005,Billion Btu,172823,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2006,Billion Btu,174913,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2007,Billion Btu,177131,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2008,Billion Btu,176723,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2009,Billion Btu,176690,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2010,Billion Btu,206512,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2011,Billion Btu,199962,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2012,Billion Btu,193174,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2013,Billion Btu,194019,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2014,Billion Btu,201087,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2015,Billion Btu,200748,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2016,Billion Btu,199227,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2017,Billion Btu,200728,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2018,Billion Btu,209392,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NE,2019,Billion Btu,208706,SEDS.TEACB.NE.A
Total Energy Consumption,Bbtu,NH,1960,Billion Btu,33680,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1961,Billion Btu,35122,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1962,Billion Btu,35657,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1963,Billion Btu,36650,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1964,Billion Btu,37780,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1965,Billion Btu,37345,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1966,Billion Btu,40709,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1967,Billion Btu,44988,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1968,Billion Btu,47517,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1969,Billion Btu,48630,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1970,Billion Btu,50712,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1971,Billion Btu,52923,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1972,Billion Btu,55069,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1973,Billion Btu,56834,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1974,Billion Btu,56615,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1975,Billion Btu,56621,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1976,Billion Btu,59805,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1977,Billion Btu,62329,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1978,Billion Btu,63585,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1979,Billion Btu,65314,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1980,Billion Btu,57873,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1981,Billion Btu,56210,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1982,Billion Btu,56118,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1983,Billion Btu,57206,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1984,Billion Btu,62668,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1985,Billion Btu,62955,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1986,Billion Btu,68908,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1987,Billion Btu,74832,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1988,Billion Btu,77318,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1989,Billion Btu,76524,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1990,Billion Btu,72989,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1991,Billion Btu,74312,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1992,Billion Btu,73745,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1993,Billion Btu,75190,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1994,Billion Btu,77427,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1995,Billion Btu,80643,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1996,Billion Btu,82930,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1997,Billion Btu,87422,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1998,Billion Btu,95884,SEDS.TEACB.NH.A
Total Energy Consumption,Bbtu,NH,1999,Billion Btu,99555,SEDS.TEACB.NH.A
