"state","plant_type_full","year","Value"
"FL","geo_N_6",2020,32969
"FL","geo_N_7",2020,32969
"FL","geo_N_8",2020,32969
"FL","geo_N_9",2020,32969
"FL","geo_N_10",2020,32969
"FL","slrPV_N",2020,9884
"FL","slrCSP_N",2020,9884
"FL","wnd_Nonsh_3",2020,9884
"FL","wnd_Nonsh_4",2020,9884
"FL","wnd_Nonsh_5",2020,9884
"FL","wnd_Nonsh_6",2020,9884
"FL","wnd_Nonsh_7",2020,9884
"FL","wnd_Nshal_3",2020,9884
"FL","wnd_Nshal_4",2020,9884
"FL","wnd_Nshal_5",2020,9884
"FL","wnd_Nshal_6",2020,9884
"FL","wnd_Nshal_7",2020,9884
"FL","wnd_Ndeep_3",2020,9884
"FL","wnd_Ndeep_4",2020,9884
"FL","wnd_Ndeep_5",2020,9884
"FL","wnd_Ndeep_6",2020,9884
"FL","wnd_Ndeep_7",2020,9884
"DC","col_N",2020,8373.687963
"DE","col_N",2020,8373.687963
"GA","col_N",2020,8373.687963
"MD","col_N",2020,8373.687963
"NC","col_N",2020,8373.687963
"SC","col_N",2020,8373.687963
"VA","col_N",2020,8373.687963
"WV","col_N",2020,8373.687963
"DC","col_Nccs",2020,11311.56665
"DE","col_Nccs",2020,11311.56665
"GA","col_Nccs",2020,11311.56665
"MD","col_Nccs",2020,11311.56665
"NC","col_Nccs",2020,11311.56665
"SC","col_Nccs",2020,11311.56665
"VA","col_Nccs",2020,11311.56665
"WV","col_Nccs",2020,11311.56665
"DC","ngcc_N",2020,6330.245483
"DE","ngcc_N",2020,6330.245483
"GA","ngcc_N",2020,6330.245483
"MD","ngcc_N",2020,6330.245483
"NC","ngcc_N",2020,6330.245483
"SC","ngcc_N",2020,6330.245483
"VA","ngcc_N",2020,6330.245483
"WV","ngcc_N",2020,6330.245483
"DC","ngcc_Nccs",2020,7280.36979
"DE","ngcc_Nccs",2020,7280.36979
"GA","ngcc_Nccs",2020,7280.36979
"MD","ngcc_Nccs",2020,7280.36979
"NC","ngcc_Nccs",2020,7280.36979
"SC","ngcc_Nccs",2020,7280.36979
"VA","ngcc_Nccs",2020,7280.36979
"WV","ngcc_Nccs",2020,7280.36979
"DC","ngtb_N",2020,9556.081117
"DE","ngtb_N",2020,9556.081117
"GA","ngtb_N",2020,9556.081117
"MD","ngtb_N",2020,9556.081117
"NC","ngtb_N",2020,9556.081117
"SC","ngtb_N",2020,9556.081117
"VA","ngtb_N",2020,9556.081117
"WV","ngtb_N",2020,9556.081117
"DC","nuc_N",2020,10488
"DE","nuc_N",2020,10488
"GA","nuc_N",2020,10488
"MD","nuc_N",2020,10488
"NC","nuc_N",2020,10488
"SC","nuc_N",2020,10488
"VA","nuc_N",2020,10488
"WV","nuc_N",2020,10488
"DC","bio_N",2020,12897.92085
"DE","bio_N",2020,12897.92085
"GA","bio_N",2020,12897.92085
"MD","bio_N",2020,12897.92085
"NC","bio_N",2020,12897.92085
"SC","bio_N",2020,12897.92085
"VA","bio_N",2020,12897.92085
"WV","bio_N",2020,12897.92085
"DC","lfg_N_hi",2020,18000
"DE","lfg_N_hi",2020,18000
"GA","lfg_N_hi",2020,18000
"MD","lfg_N_hi",2020,18000
"NC","lfg_N_hi",2020,18000
"SC","lfg_N_hi",2020,18000
"VA","lfg_N_hi",2020,18000
"WV","lfg_N_hi",2020,18000
"DC","lfg_N_lo",2020,18000
"DE","lfg_N_lo",2020,18000
"GA","lfg_N_lo",2020,18000
"MD","lfg_N_lo",2020,18000
"NC","lfg_N_lo",2020,18000
"SC","lfg_N_lo",2020,18000
"VA","lfg_N_lo",2020,18000
"WV","lfg_N_lo",2020,18000
"DC","lfg_N_vl",2020,18000
"DE","lfg_N_vl",2020,18000
"GA","lfg_N_vl",2020,18000
"MD","lfg_N_vl",2020,18000
"NC","lfg_N_vl",2020,18000
"SC","lfg_N_vl",2020,18000
"VA","lfg_N_vl",2020,18000
"WV","lfg_N_vl",2020,18000
"DC","fc_N",2020,9209.489281
"DE","fc_N",2020,9209.489281
"GA","fc_N",2020,9209.489281
"MD","fc_N",2020,9209.489281
"NC","fc_N",2020,9209.489281
"SC","fc_N",2020,9209.489281
"VA","fc_N",2020,9209.489281
"WV","fc_N",2020,9209.489281
"DC","geo_N_1",2020,32969
"DE","geo_N_1",2020,32969
"GA","geo_N_1",2020,32969
"MD","geo_N_1",2020,32969
"NC","geo_N_1",2020,32969
"SC","geo_N_1",2020,32969
"VA","geo_N_1",2020,32969
"WV","geo_N_1",2020,32969
"DC","geo_N_2",2020,32969
"DE","geo_N_2",2020,32969
"GA","geo_N_2",2020,32969
"MD","geo_N_2",2020,32969
"NC","geo_N_2",2020,32969
"SC","geo_N_2",2020,32969
"VA","geo_N_2",2020,32969
"WV","geo_N_2",2020,32969
"DC","geo_N_3",2020,32969
"DE","geo_N_3",2020,32969
"GA","geo_N_3",2020,32969
"MD","geo_N_3",2020,32969
"NC","geo_N_3",2020,32969
"SC","geo_N_3",2020,32969
"VA","geo_N_3",2020,32969
"WV","geo_N_3",2020,32969
"DC","geo_N_4",2020,32969
"DE","geo_N_4",2020,32969
"GA","geo_N_4",2020,32969
"MD","geo_N_4",2020,32969
"NC","geo_N_4",2020,32969
"SC","geo_N_4",2020,32969
"VA","geo_N_4",2020,32969
"WV","geo_N_4",2020,32969
"DC","geo_N_5",2020,32969
"DE","geo_N_5",2020,32969
"GA","geo_N_5",2020,32969
"MD","geo_N_5",2020,32969
"NC","geo_N_5",2020,32969
"SC","geo_N_5",2020,32969
"VA","geo_N_5",2020,32969
"WV","geo_N_5",2020,32969
"DC","geo_N_6",2020,32969
"DE","geo_N_6",2020,32969
"GA","geo_N_6",2020,32969
"MD","geo_N_6",2020,32969
"NC","geo_N_6",2020,32969
"SC","geo_N_6",2020,32969
"VA","geo_N_6",2020,32969
"WV","geo_N_6",2020,32969
"DC","geo_N_7",2020,32969
"DE","geo_N_7",2020,32969
"GA","geo_N_7",2020,32969
"MD","geo_N_7",2020,32969
"NC","geo_N_7",2020,32969
"SC","geo_N_7",2020,32969
"VA","geo_N_7",2020,32969
"WV","geo_N_7",2020,32969
"DC","geo_N_8",2020,32969
"DE","geo_N_8",2020,32969
"GA","geo_N_8",2020,32969
"MD","geo_N_8",2020,32969
"NC","geo_N_8",2020,32969
"SC","geo_N_8",2020,32969
"VA","geo_N_8",2020,32969
"WV","geo_N_8",2020,32969
"DC","geo_N_9",2020,32969
"DE","geo_N_9",2020,32969
"GA","geo_N_9",2020,32969
"MD","geo_N_9",2020,32969
"NC","geo_N_9",2020,32969
"SC","geo_N_9",2020,32969
"VA","geo_N_9",2020,32969
"WV","geo_N_9",2020,32969
"DC","geo_N_10",2020,32969
"DE","geo_N_10",2020,32969
"GA","geo_N_10",2020,32969
"MD","geo_N_10",2020,32969
"NC","geo_N_10",2020,32969
"SC","geo_N_10",2020,32969
"VA","geo_N_10",2020,32969
"WV","geo_N_10",2020,32969
"DC","slrPV_N",2020,9884
"DE","slrPV_N",2020,9884
"GA","slrPV_N",2020,9884
"MD","slrPV_N",2020,9884
"NC","slrPV_N",2020,9884
"SC","slrPV_N",2020,9884
"VA","slrPV_N",2020,9884
"WV","slrPV_N",2020,9884
"DC","slrCSP_N",2020,9884
"DE","slrCSP_N",2020,9884
"GA","slrCSP_N",2020,9884
"MD","slrCSP_N",2020,9884
"NC","slrCSP_N",2020,9884
"SC","slrCSP_N",2020,9884
"VA","slrCSP_N",2020,9884
"WV","slrCSP_N",2020,9884
"DC","wnd_Nonsh_3",2020,9884
"DE","wnd_Nonsh_3",2020,9884
"GA","wnd_Nonsh_3",2020,9884
"MD","wnd_Nonsh_3",2020,9884
"NC","wnd_Nonsh_3",2020,9884
"SC","wnd_Nonsh_3",2020,9884
"VA","wnd_Nonsh_3",2020,9884
"WV","wnd_Nonsh_3",2020,9884
"DC","wnd_Nonsh_4",2020,9884
"DE","wnd_Nonsh_4",2020,9884
"GA","wnd_Nonsh_4",2020,9884
"MD","wnd_Nonsh_4",2020,9884
"NC","wnd_Nonsh_4",2020,9884
"SC","wnd_Nonsh_4",2020,9884
"VA","wnd_Nonsh_4",2020,9884
"WV","wnd_Nonsh_4",2020,9884
"DC","wnd_Nonsh_5",2020,9884
"DE","wnd_Nonsh_5",2020,9884
"GA","wnd_Nonsh_5",2020,9884
"MD","wnd_Nonsh_5",2020,9884
"NC","wnd_Nonsh_5",2020,9884
"SC","wnd_Nonsh_5",2020,9884
"VA","wnd_Nonsh_5",2020,9884
"WV","wnd_Nonsh_5",2020,9884
"DC","wnd_Nonsh_6",2020,9884
"DE","wnd_Nonsh_6",2020,9884
"GA","wnd_Nonsh_6",2020,9884
"MD","wnd_Nonsh_6",2020,9884
"NC","wnd_Nonsh_6",2020,9884
"SC","wnd_Nonsh_6",2020,9884
"VA","wnd_Nonsh_6",2020,9884
"WV","wnd_Nonsh_6",2020,9884
"DC","wnd_Nonsh_7",2020,9884
"DE","wnd_Nonsh_7",2020,9884
"GA","wnd_Nonsh_7",2020,9884
"MD","wnd_Nonsh_7",2020,9884
"NC","wnd_Nonsh_7",2020,9884
"SC","wnd_Nonsh_7",2020,9884
"VA","wnd_Nonsh_7",2020,9884
"WV","wnd_Nonsh_7",2020,9884
"DC","wnd_Nshal_3",2020,9884
"DE","wnd_Nshal_3",2020,9884
"GA","wnd_Nshal_3",2020,9884
"MD","wnd_Nshal_3",2020,9884
"NC","wnd_Nshal_3",2020,9884
"SC","wnd_Nshal_3",2020,9884
"VA","wnd_Nshal_3",2020,9884
"WV","wnd_Nshal_3",2020,9884
"DC","wnd_Nshal_4",2020,9884
"DE","wnd_Nshal_4",2020,9884
"GA","wnd_Nshal_4",2020,9884
"MD","wnd_Nshal_4",2020,9884
"NC","wnd_Nshal_4",2020,9884
"SC","wnd_Nshal_4",2020,9884
"VA","wnd_Nshal_4",2020,9884
"WV","wnd_Nshal_4",2020,9884
"DC","wnd_Nshal_5",2020,9884
"DE","wnd_Nshal_5",2020,9884
"GA","wnd_Nshal_5",2020,9884
"MD","wnd_Nshal_5",2020,9884
"NC","wnd_Nshal_5",2020,9884
"SC","wnd_Nshal_5",2020,9884
"VA","wnd_Nshal_5",2020,9884
"WV","wnd_Nshal_5",2020,9884
"DC","wnd_Nshal_6",2020,9884
"DE","wnd_Nshal_6",2020,9884
"GA","wnd_Nshal_6",2020,9884
"MD","wnd_Nshal_6",2020,9884
"NC","wnd_Nshal_6",2020,9884
"SC","wnd_Nshal_6",2020,9884
"VA","wnd_Nshal_6",2020,9884
"WV","wnd_Nshal_6",2020,9884
"DC","wnd_Nshal_7",2020,9884
"DE","wnd_Nshal_7",2020,9884
"GA","wnd_Nshal_7",2020,9884
"MD","wnd_Nshal_7",2020,9884
"NC","wnd_Nshal_7",2020,9884
"SC","wnd_Nshal_7",2020,9884
"VA","wnd_Nshal_7",2020,9884
"WV","wnd_Nshal_7",2020,9884
"DC","wnd_Ndeep_3",2020,9884
"DE","wnd_Ndeep_3",2020,9884
"GA","wnd_Ndeep_3",2020,9884
"MD","wnd_Ndeep_3",2020,9884
"NC","wnd_Ndeep_3",2020,9884
"SC","wnd_Ndeep_3",2020,9884
"VA","wnd_Ndeep_3",2020,9884
"WV","wnd_Ndeep_3",2020,9884
"DC","wnd_Ndeep_4",2020,9884
"DE","wnd_Ndeep_4",2020,9884
"GA","wnd_Ndeep_4",2020,9884
"MD","wnd_Ndeep_4",2020,9884
"NC","wnd_Ndeep_4",2020,9884
"SC","wnd_Ndeep_4",2020,9884
"VA","wnd_Ndeep_4",2020,9884
"WV","wnd_Ndeep_4",2020,9884
"DC","wnd_Ndeep_5",2020,9884
"DE","wnd_Ndeep_5",2020,9884
"GA","wnd_Ndeep_5",2020,9884
"MD","wnd_Ndeep_5",2020,9884
"NC","wnd_Ndeep_5",2020,9884
"SC","wnd_Ndeep_5",2020,9884
"VA","wnd_Ndeep_5",2020,9884
"WV","wnd_Ndeep_5",2020,9884
"DC","wnd_Ndeep_6",2020,9884
"DE","wnd_Ndeep_6",2020,9884
"GA","wnd_Ndeep_6",2020,9884
"MD","wnd_Ndeep_6",2020,9884
"NC","wnd_Ndeep_6",2020,9884
"SC","wnd_Ndeep_6",2020,9884
"VA","wnd_Ndeep_6",2020,9884
"WV","wnd_Ndeep_6",2020,9884
"DC","wnd_Ndeep_7",2020,9884
"DE","wnd_Ndeep_7",2020,9884
"GA","wnd_Ndeep_7",2020,9884
"MD","wnd_Ndeep_7",2020,9884
"NC","wnd_Ndeep_7",2020,9884
"SC","wnd_Ndeep_7",2020,9884
"VA","wnd_Ndeep_7",2020,9884
"WV","wnd_Ndeep_7",2020,9884
"AL","col_N",2020,8373.687963
"KY","col_N",2020,8373.687963
"MS","col_N",2020,8373.687963
"TN","col_N",2020,8373.687963
"AL","col_Nccs",2020,11311.56665
"KY","col_Nccs",2020,11311.56665
"MS","col_Nccs",2020,11311.56665
"TN","col_Nccs",2020,11311.56665
"AL","ngcc_N",2020,6330.245483
"KY","ngcc_N",2020,6330.245483
"MS","ngcc_N",2020,6330.245483
"TN","ngcc_N",2020,6330.245483
"AL","ngcc_Nccs",2020,7280.36979
"KY","ngcc_Nccs",2020,7280.36979
"MS","ngcc_Nccs",2020,7280.36979
"TN","ngcc_Nccs",2020,7280.36979
"AL","ngtb_N",2020,9556.081117
"KY","ngtb_N",2020,9556.081117
"MS","ngtb_N",2020,9556.081117
"TN","ngtb_N",2020,9556.081117
"AL","nuc_N",2020,10488
"KY","nuc_N",2020,10488
"MS","nuc_N",2020,10488
"TN","nuc_N",2020,10488
"AL","bio_N",2020,12897.92085
"KY","bio_N",2020,12897.92085
"MS","bio_N",2020,12897.92085
"TN","bio_N",2020,12897.92085
"AL","lfg_N_hi",2020,18000
"KY","lfg_N_hi",2020,18000
"MS","lfg_N_hi",2020,18000
"TN","lfg_N_hi",2020,18000
"AL","lfg_N_lo",2020,18000
"KY","lfg_N_lo",2020,18000
"MS","lfg_N_lo",2020,18000
"TN","lfg_N_lo",2020,18000
"AL","lfg_N_vl",2020,18000
"KY","lfg_N_vl",2020,18000
"MS","lfg_N_vl",2020,18000
"TN","lfg_N_vl",2020,18000
"AL","fc_N",2020,9209.489281
"KY","fc_N",2020,9209.489281
"MS","fc_N",2020,9209.489281
"TN","fc_N",2020,9209.489281
"AL","geo_N_1",2020,32969
"KY","geo_N_1",2020,32969
"MS","geo_N_1",2020,32969
"TN","geo_N_1",2020,32969
"AL","geo_N_2",2020,32969
"KY","geo_N_2",2020,32969
"MS","geo_N_2",2020,32969
"TN","geo_N_2",2020,32969
"AL","geo_N_3",2020,32969
"KY","geo_N_3",2020,32969
"MS","geo_N_3",2020,32969
"TN","geo_N_3",2020,32969
"AL","geo_N_4",2020,32969
"KY","geo_N_4",2020,32969
"MS","geo_N_4",2020,32969
"TN","geo_N_4",2020,32969
"AL","geo_N_5",2020,32969
"KY","geo_N_5",2020,32969
"MS","geo_N_5",2020,32969
"TN","geo_N_5",2020,32969
"AL","geo_N_6",2020,32969
"KY","geo_N_6",2020,32969
"MS","geo_N_6",2020,32969
"TN","geo_N_6",2020,32969
"AL","geo_N_7",2020,32969
"KY","geo_N_7",2020,32969
"MS","geo_N_7",2020,32969
"TN","geo_N_7",2020,32969
"AL","geo_N_8",2020,32969
"KY","geo_N_8",2020,32969
"MS","geo_N_8",2020,32969
"TN","geo_N_8",2020,32969
"AL","geo_N_9",2020,32969
"KY","geo_N_9",2020,32969
"MS","geo_N_9",2020,32969
"TN","geo_N_9",2020,32969
"AL","geo_N_10",2020,32969
"KY","geo_N_10",2020,32969
"MS","geo_N_10",2020,32969
"TN","geo_N_10",2020,32969
"AL","slrPV_N",2020,9884
"KY","slrPV_N",2020,9884
"MS","slrPV_N",2020,9884
"TN","slrPV_N",2020,9884
"AL","slrCSP_N",2020,9884
"KY","slrCSP_N",2020,9884
"MS","slrCSP_N",2020,9884
"TN","slrCSP_N",2020,9884
"AL","wnd_Nonsh_3",2020,9884
"KY","wnd_Nonsh_3",2020,9884
"MS","wnd_Nonsh_3",2020,9884
"TN","wnd_Nonsh_3",2020,9884
"AL","wnd_Nonsh_4",2020,9884
"KY","wnd_Nonsh_4",2020,9884
"MS","wnd_Nonsh_4",2020,9884
"TN","wnd_Nonsh_4",2020,9884
"AL","wnd_Nonsh_5",2020,9884
"KY","wnd_Nonsh_5",2020,9884
"MS","wnd_Nonsh_5",2020,9884
"TN","wnd_Nonsh_5",2020,9884
"AL","wnd_Nonsh_6",2020,9884
"KY","wnd_Nonsh_6",2020,9884
"MS","wnd_Nonsh_6",2020,9884
"TN","wnd_Nonsh_6",2020,9884
"AL","wnd_Nonsh_7",2020,9884
"KY","wnd_Nonsh_7",2020,9884
"MS","wnd_Nonsh_7",2020,9884
"TN","wnd_Nonsh_7",2020,9884
"AL","wnd_Nshal_3",2020,9884
"KY","wnd_Nshal_3",2020,9884
"MS","wnd_Nshal_3",2020,9884
"TN","wnd_Nshal_3",2020,9884
"AL","wnd_Nshal_4",2020,9884
"KY","wnd_Nshal_4",2020,9884
"MS","wnd_Nshal_4",2020,9884
"TN","wnd_Nshal_4",2020,9884
"AL","wnd_Nshal_5",2020,9884
"KY","wnd_Nshal_5",2020,9884
"MS","wnd_Nshal_5",2020,9884
"TN","wnd_Nshal_5",2020,9884
"AL","wnd_Nshal_6",2020,9884
"KY","wnd_Nshal_6",2020,9884
"MS","wnd_Nshal_6",2020,9884
"TN","wnd_Nshal_6",2020,9884
"AL","wnd_Nshal_7",2020,9884
"KY","wnd_Nshal_7",2020,9884
"MS","wnd_Nshal_7",2020,9884
"TN","wnd_Nshal_7",2020,9884
"AL","wnd_Ndeep_3",2020,9884
"KY","wnd_Ndeep_3",2020,9884
"MS","wnd_Ndeep_3",2020,9884
"TN","wnd_Ndeep_3",2020,9884
"AL","wnd_Ndeep_4",2020,9884
"KY","wnd_Ndeep_4",2020,9884
"MS","wnd_Ndeep_4",2020,9884
"TN","wnd_Ndeep_4",2020,9884
"AL","wnd_Ndeep_5",2020,9884
"KY","wnd_Ndeep_5",2020,9884
"MS","wnd_Ndeep_5",2020,9884
"TN","wnd_Ndeep_5",2020,9884
"AL","wnd_Ndeep_6",2020,9884
"KY","wnd_Ndeep_6",2020,9884
"MS","wnd_Ndeep_6",2020,9884
"TN","wnd_Ndeep_6",2020,9884
"AL","wnd_Ndeep_7",2020,9884
"KY","wnd_Ndeep_7",2020,9884
"MS","wnd_Ndeep_7",2020,9884
"TN","wnd_Ndeep_7",2020,9884
"TX","col_N",2020,8373.687963
"TX","col_Nccs",2020,11311.56665
"TX","ngcc_N",2020,6330.245483
"TX","ngcc_Nccs",2020,7280.36979
"TX","ngtb_N",2020,9556.081117
"TX","nuc_N",2020,10488
"TX","bio_N",2020,12897.92085
"TX","lfg_N_hi",2020,18000
"TX","lfg_N_lo",2020,18000
"TX","lfg_N_vl",2020,18000
"TX","fc_N",2020,9209.489281
"TX","geo_N_1",2020,32969
"TX","geo_N_2",2020,32969
"TX","geo_N_3",2020,32969
"TX","geo_N_4",2020,32969
"TX","geo_N_5",2020,32969
"TX","geo_N_6",2020,32969
"TX","geo_N_7",2020,32969
"TX","geo_N_8",2020,32969
"TX","geo_N_9",2020,32969
"TX","geo_N_10",2020,32969
"TX","slrPV_N",2020,9884
"TX","slrCSP_N",2020,9884
"TX","wnd_Nonsh_3",2020,9884
"TX","wnd_Nonsh_4",2020,9884
"TX","wnd_Nonsh_5",2020,9884
"TX","wnd_Nonsh_6",2020,9884
"TX","wnd_Nonsh_7",2020,9884
"TX","wnd_Nshal_3",2020,9884
"TX","wnd_Nshal_4",2020,9884
"TX","wnd_Nshal_5",2020,9884
"TX","wnd_Nshal_6",2020,9884
"TX","wnd_Nshal_7",2020,9884
"TX","wnd_Ndeep_3",2020,9884
"TX","wnd_Ndeep_4",2020,9884
"TX","wnd_Ndeep_5",2020,9884
"TX","wnd_Ndeep_6",2020,9884
"TX","wnd_Ndeep_7",2020,9884
"AR","col_N",2020,8373.687963
"LA","col_N",2020,8373.687963
"OK","col_N",2020,8373.687963
"AR","col_Nccs",2020,11311.56665
"LA","col_Nccs",2020,11311.56665
"OK","col_Nccs",2020,11311.56665
"AR","ngcc_N",2020,6330.245483
"LA","ngcc_N",2020,6330.245483
"OK","ngcc_N",2020,6330.245483
"AR","ngcc_Nccs",2020,7280.36979
"LA","ngcc_Nccs",2020,7280.36979
"OK","ngcc_Nccs",2020,7280.36979
"AR","ngtb_N",2020,9556.081117
"LA","ngtb_N",2020,9556.081117
"OK","ngtb_N",2020,9556.081117
"AR","nuc_N",2020,10488
"LA","nuc_N",2020,10488
"OK","nuc_N",2020,10488
"AR","bio_N",2020,12897.92085
"LA","bio_N",2020,12897.92085
"OK","bio_N",2020,12897.92085
"AR","lfg_N_hi",2020,18000
"LA","lfg_N_hi",2020,18000
"OK","lfg_N_hi",2020,18000
"AR","lfg_N_lo",2020,18000
"LA","lfg_N_lo",2020,18000
"OK","lfg_N_lo",2020,18000
"AR","lfg_N_vl",2020,18000
"LA","lfg_N_vl",2020,18000
"OK","lfg_N_vl",2020,18000
"AR","fc_N",2020,9209.489281
"LA","fc_N",2020,9209.489281
"OK","fc_N",2020,9209.489281
"AR","geo_N_1",2020,32969
"LA","geo_N_1",2020,32969
"OK","geo_N_1",2020,32969
"AR","geo_N_2",2020,32969
"LA","geo_N_2",2020,32969
"OK","geo_N_2",2020,32969
"AR","geo_N_3",2020,32969
"LA","geo_N_3",2020,32969
"OK","geo_N_3",2020,32969
"AR","geo_N_4",2020,32969
"LA","geo_N_4",2020,32969
"OK","geo_N_4",2020,32969
"AR","geo_N_5",2020,32969
"LA","geo_N_5",2020,32969
"OK","geo_N_5",2020,32969
"AR","geo_N_6",2020,32969
"LA","geo_N_6",2020,32969
"OK","geo_N_6",2020,32969
"AR","geo_N_7",2020,32969
"LA","geo_N_7",2020,32969
"OK","geo_N_7",2020,32969
"AR","geo_N_8",2020,32969
"LA","geo_N_8",2020,32969
"OK","geo_N_8",2020,32969
"AR","geo_N_9",2020,32969
"LA","geo_N_9",2020,32969
"OK","geo_N_9",2020,32969
"AR","geo_N_10",2020,32969
"LA","geo_N_10",2020,32969
"OK","geo_N_10",2020,32969
"AR","slrPV_N",2020,9884
"LA","slrPV_N",2020,9884
"OK","slrPV_N",2020,9884
"AR","slrCSP_N",2020,9884
"LA","slrCSP_N",2020,9884
"OK","slrCSP_N",2020,9884
"AR","wnd_Nonsh_3",2020,9884
"LA","wnd_Nonsh_3",2020,9884
"OK","wnd_Nonsh_3",2020,9884
"AR","wnd_Nonsh_4",2020,9884
"LA","wnd_Nonsh_4",2020,9884
"OK","wnd_Nonsh_4",2020,9884
"AR","wnd_Nonsh_5",2020,9884
"LA","wnd_Nonsh_5",2020,9884
"OK","wnd_Nonsh_5",2020,9884
"AR","wnd_Nonsh_6",2020,9884
"LA","wnd_Nonsh_6",2020,9884
"OK","wnd_Nonsh_6",2020,9884
"AR","wnd_Nonsh_7",2020,9884
"LA","wnd_Nonsh_7",2020,9884
"OK","wnd_Nonsh_7",2020,9884
"AR","wnd_Nshal_3",2020,9884
"LA","wnd_Nshal_3",2020,9884
"OK","wnd_Nshal_3",2020,9884
"AR","wnd_Nshal_4",2020,9884
"LA","wnd_Nshal_4",2020,9884
"OK","wnd_Nshal_4",2020,9884
"AR","wnd_Nshal_5",2020,9884
"LA","wnd_Nshal_5",2020,9884
"OK","wnd_Nshal_5",2020,9884
"AR","wnd_Nshal_6",2020,9884
"LA","wnd_Nshal_6",2020,9884
"OK","wnd_Nshal_6",2020,9884
"AR","wnd_Nshal_7",2020,9884
"LA","wnd_Nshal_7",2020,9884
"OK","wnd_Nshal_7",2020,9884
"AR","wnd_Ndeep_3",2020,9884
"LA","wnd_Ndeep_3",2020,9884
"OK","wnd_Ndeep_3",2020,9884
"AR","wnd_Ndeep_4",2020,9884
"LA","wnd_Ndeep_4",2020,9884
"OK","wnd_Ndeep_4",2020,9884
"AR","wnd_Ndeep_5",2020,9884
"LA","wnd_Ndeep_5",2020,9884
"OK","wnd_Ndeep_5",2020,9884
"AR","wnd_Ndeep_6",2020,9884
"LA","wnd_Ndeep_6",2020,9884
"OK","wnd_Ndeep_6",2020,9884
"AR","wnd_Ndeep_7",2020,9884
"LA","wnd_Ndeep_7",2020,9884
"OK","wnd_Ndeep_7",2020,9884
"AZ","col_N",2020,8373.687963
"CO","col_N",2020,8373.687963
"ID","col_N",2020,8373.687963
"MT","col_N",2020,8373.687963
"NM","col_N",2020,8373.687963
"NV","col_N",2020,8373.687963
"UT","col_N",2020,8373.687963
"WY","col_N",2020,8373.687963
"AZ","col_Nccs",2020,11311.56665
"CO","col_Nccs",2020,11311.56665
"ID","col_Nccs",2020,11311.56665
"MT","col_Nccs",2020,11311.56665
"NM","col_Nccs",2020,11311.56665
"NV","col_Nccs",2020,11311.56665
"UT","col_Nccs",2020,11311.56665
"WY","col_Nccs",2020,11311.56665
"AZ","ngcc_N",2020,6330.245483
"CO","ngcc_N",2020,6330.245483
"ID","ngcc_N",2020,6330.245483
"MT","ngcc_N",2020,6330.245483
"NM","ngcc_N",2020,6330.245483
"NV","ngcc_N",2020,6330.245483
"UT","ngcc_N",2020,6330.245483
"WY","ngcc_N",2020,6330.245483
"AZ","ngcc_Nccs",2020,7280.36979
"CO","ngcc_Nccs",2020,7280.36979
"ID","ngcc_Nccs",2020,7280.36979
"MT","ngcc_Nccs",2020,7280.36979
"NM","ngcc_Nccs",2020,7280.36979
"NV","ngcc_Nccs",2020,7280.36979
"UT","ngcc_Nccs",2020,7280.36979
"WY","ngcc_Nccs",2020,7280.36979
"AZ","ngtb_N",2020,9556.081117
"CO","ngtb_N",2020,9556.081117
"ID","ngtb_N",2020,9556.081117
"MT","ngtb_N",2020,9556.081117
"NM","ngtb_N",2020,9556.081117
"NV","ngtb_N",2020,9556.081117
"UT","ngtb_N",2020,9556.081117
"WY","ngtb_N",2020,9556.081117
"AZ","nuc_N",2020,10488
"CO","nuc_N",2020,10488
"ID","nuc_N",2020,10488
"MT","nuc_N",2020,10488
"NM","nuc_N",2020,10488
"NV","nuc_N",2020,10488
"UT","nuc_N",2020,10488
"WY","nuc_N",2020,10488
"AZ","bio_N",2020,12897.92085
"CO","bio_N",2020,12897.92085
"ID","bio_N",2020,12897.92085
"MT","bio_N",2020,12897.92085
"NM","bio_N",2020,12897.92085
"NV","bio_N",2020,12897.92085
"UT","bio_N",2020,12897.92085
"WY","bio_N",2020,12897.92085
"AZ","lfg_N_hi",2020,18000
"CO","lfg_N_hi",2020,18000
"ID","lfg_N_hi",2020,18000
"MT","lfg_N_hi",2020,18000
"NM","lfg_N_hi",2020,18000
"NV","lfg_N_hi",2020,18000
"UT","lfg_N_hi",2020,18000
"WY","lfg_N_hi",2020,18000
"AZ","lfg_N_lo",2020,18000
"CO","lfg_N_lo",2020,18000
"ID","lfg_N_lo",2020,18000
"MT","lfg_N_lo",2020,18000
"NM","lfg_N_lo",2020,18000
"NV","lfg_N_lo",2020,18000
"UT","lfg_N_lo",2020,18000
"WY","lfg_N_lo",2020,18000
"AZ","lfg_N_vl",2020,18000
"CO","lfg_N_vl",2020,18000
"ID","lfg_N_vl",2020,18000
"MT","lfg_N_vl",2020,18000
"NM","lfg_N_vl",2020,18000
"NV","lfg_N_vl",2020,18000
"UT","lfg_N_vl",2020,18000
"WY","lfg_N_vl",2020,18000
"AZ","fc_N",2020,9209.489281
"CO","fc_N",2020,9209.489281
"ID","fc_N",2020,9209.489281
"MT","fc_N",2020,9209.489281
"NM","fc_N",2020,9209.489281
"NV","fc_N",2020,9209.489281
"UT","fc_N",2020,9209.489281
"WY","fc_N",2020,9209.489281
"AZ","geo_N_1",2020,32969
