"state","plant_type","load_segment","Value"
"RI","stog_X2","sum_day",0.878408445
"VT","stog_X2","sum_day",0.878408445
"CT","stog_X2","sum_mrnevn",0.878408445
"MA","stog_X2","sum_mrnevn",0.878408445
"ME","stog_X2","sum_mrnevn",0.878408445
"NH","stog_X2","sum_mrnevn",0.878408445
"RI","stog_X2","sum_mrnevn",0.878408445
"VT","stog_X2","sum_mrnevn",0.878408445
"CT","stog_X2","sum_night",0.878408445
"MA","stog_X2","sum_night",0.878408445
"ME","stog_X2","sum_night",0.878408445
"NH","stog_X2","sum_night",0.878408445
"RI","stog_X2","sum_night",0.878408445
"VT","stog_X2","sum_night",0.878408445
"CT","stog_X2","sprfl_day",0.811538363
"MA","stog_X2","sprfl_day",0.811538363
"ME","stog_X2","sprfl_day",0.811538363
"NH","stog_X2","sprfl_day",0.811538363
"RI","stog_X2","sprfl_day",0.811538363
"VT","stog_X2","sprfl_day",0.811538363
"CT","stog_X2","sprfl_mrnevn",0.811538363
"MA","stog_X2","sprfl_mrnevn",0.811538363
"ME","stog_X2","sprfl_mrnevn",0.811538363
"NH","stog_X2","sprfl_mrnevn",0.811538363
"RI","stog_X2","sprfl_mrnevn",0.811538363
"VT","stog_X2","sprfl_mrnevn",0.811538363
"CT","stog_X2","sprfl_night",0.811538363
"MA","stog_X2","sprfl_night",0.811538363
"ME","stog_X2","sprfl_night",0.811538363
"NH","stog_X2","sprfl_night",0.811538363
"RI","stog_X2","sprfl_night",0.811538363
"VT","stog_X2","sprfl_night",0.811538363
"CT","stog_X2","wntr_day",0.811538363
"MA","stog_X2","wntr_day",0.811538363
"ME","stog_X2","wntr_day",0.811538363
"NH","stog_X2","wntr_day",0.811538363
"RI","stog_X2","wntr_day",0.811538363
"VT","stog_X2","wntr_day",0.811538363
"CT","stog_X2","wntr_mrnevn",0.811538363
"MA","stog_X2","wntr_mrnevn",0.811538363
"ME","stog_X2","wntr_mrnevn",0.811538363
"NH","stog_X2","wntr_mrnevn",0.811538363
"RI","stog_X2","wntr_mrnevn",0.811538363
"VT","stog_X2","wntr_mrnevn",0.811538363
"CT","stog_X2","wntr_night",0.811538363
"MA","stog_X2","wntr_night",0.811538363
"ME","stog_X2","wntr_night",0.811538363
"NH","stog_X2","wntr_night",0.811538363
"RI","stog_X2","wntr_night",0.811538363
"VT","stog_X2","wntr_night",0.811538363
"CT","stog_X2","peak",0.878408445
"MA","stog_X2","peak",0.878408445
"ME","stog_X2","peak",0.878408445
"NH","stog_X2","peak",0.878408445
"RI","stog_X2","peak",0.878408445
"VT","stog_X2","peak",0.878408445
"CT","stog_X3","sum_day",0.883362283
"MA","stog_X3","sum_day",0.883362283
"ME","stog_X3","sum_day",0.883362283
"NH","stog_X3","sum_day",0.883362283
"RI","stog_X3","sum_day",0.883362283
"VT","stog_X3","sum_day",0.883362283
"CT","stog_X3","sum_mrnevn",0.883362283
"MA","stog_X3","sum_mrnevn",0.883362283
"ME","stog_X3","sum_mrnevn",0.883362283
"NH","stog_X3","sum_mrnevn",0.883362283
"RI","stog_X3","sum_mrnevn",0.883362283
"VT","stog_X3","sum_mrnevn",0.883362283
"CT","stog_X3","sum_night",0.883362283
"MA","stog_X3","sum_night",0.883362283
"ME","stog_X3","sum_night",0.883362283
"NH","stog_X3","sum_night",0.883362283
"RI","stog_X3","sum_night",0.883362283
"VT","stog_X3","sum_night",0.883362283
"CT","stog_X3","sprfl_day",0.822429784
"MA","stog_X3","sprfl_day",0.822429784
"ME","stog_X3","sprfl_day",0.822429784
"NH","stog_X3","sprfl_day",0.822429784
"RI","stog_X3","sprfl_day",0.822429784
"VT","stog_X3","sprfl_day",0.822429784
"CT","stog_X3","sprfl_mrnevn",0.822429784
"MA","stog_X3","sprfl_mrnevn",0.822429784
"ME","stog_X3","sprfl_mrnevn",0.822429784
"NH","stog_X3","sprfl_mrnevn",0.822429784
"RI","stog_X3","sprfl_mrnevn",0.822429784
"VT","stog_X3","sprfl_mrnevn",0.822429784
"CT","stog_X3","sprfl_night",0.822429784
"MA","stog_X3","sprfl_night",0.822429784
"ME","stog_X3","sprfl_night",0.822429784
"NH","stog_X3","sprfl_night",0.822429784
"RI","stog_X3","sprfl_night",0.822429784
"VT","stog_X3","sprfl_night",0.822429784
"CT","stog_X3","wntr_day",0.822429784
"MA","stog_X3","wntr_day",0.822429784
"ME","stog_X3","wntr_day",0.822429784
"NH","stog_X3","wntr_day",0.822429784
"RI","stog_X3","wntr_day",0.822429784
"VT","stog_X3","wntr_day",0.822429784
"CT","stog_X3","wntr_mrnevn",0.822429784
"MA","stog_X3","wntr_mrnevn",0.822429784
"ME","stog_X3","wntr_mrnevn",0.822429784
"NH","stog_X3","wntr_mrnevn",0.822429784
"RI","stog_X3","wntr_mrnevn",0.822429784
"VT","stog_X3","wntr_mrnevn",0.822429784
"CT","stog_X3","wntr_night",0.822429784
"MA","stog_X3","wntr_night",0.822429784
"ME","stog_X3","wntr_night",0.822429784
"NH","stog_X3","wntr_night",0.822429784
"RI","stog_X3","wntr_night",0.822429784
"VT","stog_X3","wntr_night",0.822429784
"CT","stog_X3","peak",0.883362283
"MA","stog_X3","peak",0.883362283
"ME","stog_X3","peak",0.883362283
"NH","stog_X3","peak",0.883362283
"RI","stog_X3","peak",0.883362283
"VT","stog_X3","peak",0.883362283
"CT","nuc_X","sum_day",0.946617123
"MA","nuc_X","sum_day",0.946617123
"ME","nuc_X","sum_day",0.946617123
"NH","nuc_X","sum_day",0.946617123
"RI","nuc_X","sum_day",0.946617123
"VT","nuc_X","sum_day",0.946617123
"CT","nuc_X","sum_mrnevn",0.946617123
"MA","nuc_X","sum_mrnevn",0.946617123
"ME","nuc_X","sum_mrnevn",0.946617123
"NH","nuc_X","sum_mrnevn",0.946617123
"RI","nuc_X","sum_mrnevn",0.946617123
"VT","nuc_X","sum_mrnevn",0.946617123
"CT","nuc_X","sum_night",0.946617123
"MA","nuc_X","sum_night",0.946617123
"ME","nuc_X","sum_night",0.946617123
"NH","nuc_X","sum_night",0.946617123
"RI","nuc_X","sum_night",0.946617123
"VT","nuc_X","sum_night",0.946617123
"CT","nuc_X","sprfl_day",0.881113213
"MA","nuc_X","sprfl_day",0.881113213
"ME","nuc_X","sprfl_day",0.881113213
"NH","nuc_X","sprfl_day",0.881113213
"RI","nuc_X","sprfl_day",0.881113213
"VT","nuc_X","sprfl_day",0.881113213
"CT","nuc_X","sprfl_mrnevn",0.881113213
"MA","nuc_X","sprfl_mrnevn",0.881113213
"ME","nuc_X","sprfl_mrnevn",0.881113213
"NH","nuc_X","sprfl_mrnevn",0.881113213
"RI","nuc_X","sprfl_mrnevn",0.881113213
"VT","nuc_X","sprfl_mrnevn",0.881113213
"CT","nuc_X","sprfl_night",0.881113213
"MA","nuc_X","sprfl_night",0.881113213
"ME","nuc_X","sprfl_night",0.881113213
"NH","nuc_X","sprfl_night",0.881113213
"RI","nuc_X","sprfl_night",0.881113213
"VT","nuc_X","sprfl_night",0.881113213
"CT","nuc_X","wntr_day",0.881113213
"MA","nuc_X","wntr_day",0.881113213
"ME","nuc_X","wntr_day",0.881113213
"NH","nuc_X","wntr_day",0.881113213
"RI","nuc_X","wntr_day",0.881113213
"VT","nuc_X","wntr_day",0.881113213
"CT","nuc_X","wntr_mrnevn",0.881113213
"MA","nuc_X","wntr_mrnevn",0.881113213
"ME","nuc_X","wntr_mrnevn",0.881113213
"NH","nuc_X","wntr_mrnevn",0.881113213
"RI","nuc_X","wntr_mrnevn",0.881113213
"VT","nuc_X","wntr_mrnevn",0.881113213
"CT","nuc_X","wntr_night",0.881113213
"MA","nuc_X","wntr_night",0.881113213
"ME","nuc_X","wntr_night",0.881113213
"NH","nuc_X","wntr_night",0.881113213
"RI","nuc_X","wntr_night",0.881113213
"VT","nuc_X","wntr_night",0.881113213
"CT","nuc_X","peak",0.946617123
"MA","nuc_X","peak",0.946617123
"ME","nuc_X","peak",0.946617123
"NH","nuc_X","peak",0.946617123
"RI","nuc_X","peak",0.946617123
"VT","nuc_X","peak",0.946617123
"CT","hyd_X","sum_day",0.411
"MA","hyd_X","sum_day",0.411
"ME","hyd_X","sum_day",0.411
"NH","hyd_X","sum_day",0.411
"RI","hyd_X","sum_day",0.411
"VT","hyd_X","sum_day",0.411
"CT","hyd_X","sum_mrnevn",0.411
"MA","hyd_X","sum_mrnevn",0.411
"ME","hyd_X","sum_mrnevn",0.411
"NH","hyd_X","sum_mrnevn",0.411
"RI","hyd_X","sum_mrnevn",0.411
"VT","hyd_X","sum_mrnevn",0.411
"CT","hyd_X","sum_night",0.411
"MA","hyd_X","sum_night",0.411
"ME","hyd_X","sum_night",0.411
"NH","hyd_X","sum_night",0.411
"RI","hyd_X","sum_night",0.411
"VT","hyd_X","sum_night",0.411
"CT","hyd_X","sprfl_day",0.449
"MA","hyd_X","sprfl_day",0.449
"ME","hyd_X","sprfl_day",0.449
"NH","hyd_X","sprfl_day",0.449
"RI","hyd_X","sprfl_day",0.449
"VT","hyd_X","sprfl_day",0.449
"CT","hyd_X","sprfl_mrnevn",0.449
"MA","hyd_X","sprfl_mrnevn",0.449
"ME","hyd_X","sprfl_mrnevn",0.449
"NH","hyd_X","sprfl_mrnevn",0.449
"RI","hyd_X","sprfl_mrnevn",0.449
"VT","hyd_X","sprfl_mrnevn",0.449
"CT","hyd_X","sprfl_night",0.449
"MA","hyd_X","sprfl_night",0.449
"ME","hyd_X","sprfl_night",0.449
"NH","hyd_X","sprfl_night",0.449
"RI","hyd_X","sprfl_night",0.449
"VT","hyd_X","sprfl_night",0.449
"CT","hyd_X","wntr_day",0.449
"MA","hyd_X","wntr_day",0.449
"ME","hyd_X","wntr_day",0.449
"NH","hyd_X","wntr_day",0.449
"RI","hyd_X","wntr_day",0.449
"VT","hyd_X","wntr_day",0.449
"CT","hyd_X","wntr_mrnevn",0.449
"MA","hyd_X","wntr_mrnevn",0.449
"ME","hyd_X","wntr_mrnevn",0.449
"NH","hyd_X","wntr_mrnevn",0.449
"RI","hyd_X","wntr_mrnevn",0.449
"VT","hyd_X","wntr_mrnevn",0.449
"CT","hyd_X","wntr_night",0.449
"MA","hyd_X","wntr_night",0.449
"ME","hyd_X","wntr_night",0.449
"NH","hyd_X","wntr_night",0.449
"RI","hyd_X","wntr_night",0.449
"VT","hyd_X","wntr_night",0.449
"CT","hyd_X","peak",0.411
"MA","hyd_X","peak",0.411
"ME","hyd_X","peak",0.411
"NH","hyd_X","peak",0.411
"RI","hyd_X","peak",0.411
"VT","hyd_X","peak",0.411
"CT","bio_X","sum_day",0.83
"MA","bio_X","sum_day",0.83
"ME","bio_X","sum_day",0.83
"NH","bio_X","sum_day",0.83
"RI","bio_X","sum_day",0.83
"VT","bio_X","sum_day",0.83
"CT","bio_X","sum_mrnevn",0.83
"MA","bio_X","sum_mrnevn",0.83
"ME","bio_X","sum_mrnevn",0.83
"NH","bio_X","sum_mrnevn",0.83
"RI","bio_X","sum_mrnevn",0.83
"VT","bio_X","sum_mrnevn",0.83
"CT","bio_X","sum_night",0.83
"MA","bio_X","sum_night",0.83
"ME","bio_X","sum_night",0.83
"NH","bio_X","sum_night",0.83
"RI","bio_X","sum_night",0.83
"VT","bio_X","sum_night",0.83
"CT","bio_X","sprfl_day",0.83
"MA","bio_X","sprfl_day",0.83
"ME","bio_X","sprfl_day",0.83
"NH","bio_X","sprfl_day",0.83
"RI","bio_X","sprfl_day",0.83
"VT","bio_X","sprfl_day",0.83
"CT","bio_X","sprfl_mrnevn",0.83
"MA","bio_X","sprfl_mrnevn",0.83
"ME","bio_X","sprfl_mrnevn",0.83
"NH","bio_X","sprfl_mrnevn",0.83
"RI","bio_X","sprfl_mrnevn",0.83
"VT","bio_X","sprfl_mrnevn",0.83
"CT","bio_X","sprfl_night",0.83
"MA","bio_X","sprfl_night",0.83
"ME","bio_X","sprfl_night",0.83
"NH","bio_X","sprfl_night",0.83
"RI","bio_X","sprfl_night",0.83
"VT","bio_X","sprfl_night",0.83
"CT","bio_X","wntr_day",0.83
"MA","bio_X","wntr_day",0.83
"ME","bio_X","wntr_day",0.83
"NH","bio_X","wntr_day",0.83
"RI","bio_X","wntr_day",0.83
"VT","bio_X","wntr_day",0.83
"CT","bio_X","wntr_mrnevn",0.83
"MA","bio_X","wntr_mrnevn",0.83
"ME","bio_X","wntr_mrnevn",0.83
"NH","bio_X","wntr_mrnevn",0.83
"RI","bio_X","wntr_mrnevn",0.83
"VT","bio_X","wntr_mrnevn",0.83
"CT","bio_X","wntr_night",0.83
"MA","bio_X","wntr_night",0.83
"ME","bio_X","wntr_night",0.83
"NH","bio_X","wntr_night",0.83
"RI","bio_X","wntr_night",0.83
"VT","bio_X","wntr_night",0.83
"CT","bio_X","peak",0.83
"MA","bio_X","peak",0.83
"ME","bio_X","peak",0.83
"NH","bio_X","peak",0.83
"RI","bio_X","peak",0.83
"VT","bio_X","peak",0.83
"CT","lfg_X","sum_day",0.9
"MA","lfg_X","sum_day",0.9
"ME","lfg_X","sum_day",0.9
"NH","lfg_X","sum_day",0.9
"RI","lfg_X","sum_day",0.9
"VT","lfg_X","sum_day",0.9
"CT","lfg_X","sum_mrnevn",0.9
"MA","lfg_X","sum_mrnevn",0.9
"ME","lfg_X","sum_mrnevn",0.9
"NH","lfg_X","sum_mrnevn",0.9
"RI","lfg_X","sum_mrnevn",0.9
"VT","lfg_X","sum_mrnevn",0.9
"CT","lfg_X","sum_night",0.9
"MA","lfg_X","sum_night",0.9
"ME","lfg_X","sum_night",0.9
"NH","lfg_X","sum_night",0.9
"RI","lfg_X","sum_night",0.9
"VT","lfg_X","sum_night",0.9
"CT","lfg_X","sprfl_day",0.9
"MA","lfg_X","sprfl_day",0.9
"ME","lfg_X","sprfl_day",0.9
"NH","lfg_X","sprfl_day",0.9
"RI","lfg_X","sprfl_day",0.9
"VT","lfg_X","sprfl_day",0.9
"CT","lfg_X","sprfl_mrnevn",0.9
"MA","lfg_X","sprfl_mrnevn",0.9
"ME","lfg_X","sprfl_mrnevn",0.9
"NH","lfg_X","sprfl_mrnevn",0.9
"RI","lfg_X","sprfl_mrnevn",0.9
"VT","lfg_X","sprfl_mrnevn",0.9
"CT","lfg_X","sprfl_night",0.9
"MA","lfg_X","sprfl_night",0.9
"ME","lfg_X","sprfl_night",0.9
"NH","lfg_X","sprfl_night",0.9
"RI","lfg_X","sprfl_night",0.9
"VT","lfg_X","sprfl_night",0.9
"CT","lfg_X","wntr_day",0.9
"MA","lfg_X","wntr_day",0.9
"ME","lfg_X","wntr_day",0.9
"NH","lfg_X","wntr_day",0.9
"RI","lfg_X","wntr_day",0.9
"VT","lfg_X","wntr_day",0.9
"CT","lfg_X","wntr_mrnevn",0.9
"MA","lfg_X","wntr_mrnevn",0.9
"ME","lfg_X","wntr_mrnevn",0.9
"NH","lfg_X","wntr_mrnevn",0.9
"RI","lfg_X","wntr_mrnevn",0.9
"VT","lfg_X","wntr_mrnevn",0.9
"CT","lfg_X","wntr_night",0.9
"MA","lfg_X","wntr_night",0.9
"ME","lfg_X","wntr_night",0.9
"NH","lfg_X","wntr_night",0.9
"RI","lfg_X","wntr_night",0.9
"VT","lfg_X","wntr_night",0.9
"CT","lfg_X","peak",0.9
"MA","lfg_X","peak",0.9
"ME","lfg_X","peak",0.9
"NH","lfg_X","peak",0.9
"RI","lfg_X","peak",0.9
"VT","lfg_X","peak",0.9
"CT","msw_X","sum_day",0.9
"MA","msw_X","sum_day",0.9
"ME","msw_X","sum_day",0.9
"NH","msw_X","sum_day",0.9
"RI","msw_X","sum_day",0.9
"VT","msw_X","sum_day",0.9
"CT","msw_X","sum_mrnevn",0.9
"MA","msw_X","sum_mrnevn",0.9
"ME","msw_X","sum_mrnevn",0.9
"NH","msw_X","sum_mrnevn",0.9
"RI","msw_X","sum_mrnevn",0.9
"VT","msw_X","sum_mrnevn",0.9
"CT","msw_X","sum_night",0.9
"MA","msw_X","sum_night",0.9
"ME","msw_X","sum_night",0.9
"NH","msw_X","sum_night",0.9
"RI","msw_X","sum_night",0.9
"VT","msw_X","sum_night",0.9
"CT","msw_X","sprfl_day",0.9
"MA","msw_X","sprfl_day",0.9
"ME","msw_X","sprfl_day",0.9
"NH","msw_X","sprfl_day",0.9
"RI","msw_X","sprfl_day",0.9
"VT","msw_X","sprfl_day",0.9
"CT","msw_X","sprfl_mrnevn",0.9
"MA","msw_X","sprfl_mrnevn",0.9
"ME","msw_X","sprfl_mrnevn",0.9
"NH","msw_X","sprfl_mrnevn",0.9
"RI","msw_X","sprfl_mrnevn",0.9
"VT","msw_X","sprfl_mrnevn",0.9
"CT","msw_X","sprfl_night",0.9
"MA","msw_X","sprfl_night",0.9
"ME","msw_X","sprfl_night",0.9
"NH","msw_X","sprfl_night",0.9
"RI","msw_X","sprfl_night",0.9
"VT","msw_X","sprfl_night",0.9
"CT","msw_X","wntr_day",0.9
"MA","msw_X","wntr_day",0.9
"ME","msw_X","wntr_day",0.9
"NH","msw_X","wntr_day",0.9
"RI","msw_X","wntr_day",0.9
"VT","msw_X","wntr_day",0.9
"CT","msw_X","wntr_mrnevn",0.9
"MA","msw_X","wntr_mrnevn",0.9
"ME","msw_X","wntr_mrnevn",0.9
"NH","msw_X","wntr_mrnevn",0.9
"RI","msw_X","wntr_mrnevn",0.9
"VT","msw_X","wntr_mrnevn",0.9
"CT","msw_X","wntr_night",0.9
"MA","msw_X","wntr_night",0.9
"ME","msw_X","wntr_night",0.9
"NH","msw_X","wntr_night",0.9
"RI","msw_X","wntr_night",0.9
"VT","msw_X","wntr_night",0.9
"CT","msw_X","peak",0.9
"MA","msw_X","peak",0.9
"ME","msw_X","peak",0.9
"NH","msw_X","peak",0.9
"RI","msw_X","peak",0.9
"VT","msw_X","peak",0.9
"CT","wnd_X","sum_day",0.233065623
"MA","wnd_X","sum_day",0.233065623
"ME","wnd_X","sum_day",0.233065623
"NH","wnd_X","sum_day",0.233065623
"RI","wnd_X","sum_day",0.233065623
"VT","wnd_X","sum_day",0.233065623
"CT","wnd_X","sum_mrnevn",0.269879545
"MA","wnd_X","sum_mrnevn",0.269879545
"ME","wnd_X","sum_mrnevn",0.269879545
"NH","wnd_X","sum_mrnevn",0.269879545
"RI","wnd_X","sum_mrnevn",0.269879545
"VT","wnd_X","sum_mrnevn",0.269879545
"CT","wnd_X","sum_night",0.292058737
"MA","wnd_X","sum_night",0.292058737
"ME","wnd_X","sum_night",0.292058737
"NH","wnd_X","sum_night",0.292058737
"RI","wnd_X","sum_night",0.292058737
"VT","wnd_X","sum_night",0.292058737
"CT","wnd_X","sprfl_day",0.269879545
"MA","wnd_X","sprfl_day",0.269879545
"ME","wnd_X","sprfl_day",0.269879545
"NH","wnd_X","sprfl_day",0.269879545
"RI","wnd_X","sprfl_day",0.269879545
"VT","wnd_X","sprfl_day",0.269879545
"CT","wnd_X","sprfl_mrnevn",0.306904343
"MA","wnd_X","sprfl_mrnevn",0.306904343
"ME","wnd_X","sprfl_mrnevn",0.306904343
"NH","wnd_X","sprfl_mrnevn",0.306904343
"RI","wnd_X","sprfl_mrnevn",0.306904343
"VT","wnd_X","sprfl_mrnevn",0.306904343
"CT","wnd_X","sprfl_night",0.336452807
"MA","wnd_X","sprfl_night",0.336452807
"ME","wnd_X","sprfl_night",0.336452807
"NH","wnd_X","sprfl_night",0.336452807
"RI","wnd_X","sprfl_night",0.336452807
"VT","wnd_X","sprfl_night",0.336452807
"CT","wnd_X","wntr_day",0.269879545
"MA","wnd_X","wntr_day",0.269879545
"ME","wnd_X","wntr_day",0.269879545
"NH","wnd_X","wntr_day",0.269879545
"RI","wnd_X","wntr_day",0.269879545
"VT","wnd_X","wntr_day",0.269879545
"CT","wnd_X","wntr_mrnevn",0.306904343
"MA","wnd_X","wntr_mrnevn",0.306904343
"ME","wnd_X","wntr_mrnevn",0.306904343
"NH","wnd_X","wntr_mrnevn",0.306904343
"RI","wnd_X","wntr_mrnevn",0.306904343
"VT","wnd_X","wntr_mrnevn",0.306904343
"CT","wnd_X","wntr_night",0.336452807
"MA","wnd_X","wntr_night",0.336452807
"ME","wnd_X","wntr_night",0.336452807
"NH","wnd_X","wntr_night",0.336452807
"RI","wnd_X","wntr_night",0.336452807
"VT","wnd_X","wntr_night",0.336452807
"CT","wnd_X","peak",0.233065623
"MA","wnd_X","peak",0.233065623
"ME","wnd_X","peak",0.233065623
"NH","wnd_X","peak",0.233065623
"RI","wnd_X","peak",0.233065623
"VT","wnd_X","peak",0.233065623
"CT","oth_X","sum_day",0.9
"MA","oth_X","sum_day",0.9
"ME","oth_X","sum_day",0.9
"NH","oth_X","sum_day",0.9
"RI","oth_X","sum_day",0.9
"VT","oth_X","sum_day",0.9
"CT","oth_X","sum_mrnevn",0.9
"MA","oth_X","sum_mrnevn",0.9
"ME","oth_X","sum_mrnevn",0.9
"NH","oth_X","sum_mrnevn",0.9
"RI","oth_X","sum_mrnevn",0.9
"VT","oth_X","sum_mrnevn",0.9
"CT","oth_X","sum_night",0.9
"MA","oth_X","sum_night",0.9
"ME","oth_X","sum_night",0.9
"NH","oth_X","sum_night",0.9
"RI","oth_X","sum_night",0.9
"VT","oth_X","sum_night",0.9
"CT","oth_X","sprfl_day",0.9
"MA","oth_X","sprfl_day",0.9
"ME","oth_X","sprfl_day",0.9
"NH","oth_X","sprfl_day",0.9
"RI","oth_X","sprfl_day",0.9
"VT","oth_X","sprfl_day",0.9
"CT","oth_X","sprfl_mrnevn",0.9
"MA","oth_X","sprfl_mrnevn",0.9
"ME","oth_X","sprfl_mrnevn",0.9
"NH","oth_X","sprfl_mrnevn",0.9
"RI","oth_X","sprfl_mrnevn",0.9
"VT","oth_X","sprfl_mrnevn",0.9
"CT","oth_X","sprfl_night",0.9
"MA","oth_X","sprfl_night",0.9
"ME","oth_X","sprfl_night",0.9
"NH","oth_X","sprfl_night",0.9
"RI","oth_X","sprfl_night",0.9
"VT","oth_X","sprfl_night",0.9
"CT","oth_X","wntr_day",0.9
"MA","oth_X","wntr_day",0.9
"ME","oth_X","wntr_day",0.9
"NH","oth_X","wntr_day",0.9
"RI","oth_X","wntr_day",0.9
"VT","oth_X","wntr_day",0.9
"CT","oth_X","wntr_mrnevn",0.9
"MA","oth_X","wntr_mrnevn",0.9
"ME","oth_X","wntr_mrnevn",0.9
"NH","oth_X","wntr_mrnevn",0.9
"RI","oth_X","wntr_mrnevn",0.9
"VT","oth_X","wntr_mrnevn",0.9
"CT","oth_X","wntr_night",0.9
"MA","oth_X","wntr_night",0.9
"ME","oth_X","wntr_night",0.9
"NH","oth_X","wntr_night",0.9
"RI","oth_X","wntr_night",0.9
"VT","oth_X","wntr_night",0.9
"CT","oth_X","peak",0.9
"MA","oth_X","peak",0.9
"ME","oth_X","peak",0.9
"NH","oth_X","peak",0.9
"RI","oth_X","peak",0.9
"VT","oth_X","peak",0.9
"CT","ps_X","sum_day",0.927
"MA","ps_X","sum_day",0.927
"ME","ps_X","sum_day",0.927
"NH","ps_X","sum_day",0.927
"RI","ps_X","sum_day",0.927
"VT","ps_X","sum_day",0.927
"CT","ps_X","sum_mrnevn",0.927
"MA","ps_X","sum_mrnevn",0.927
"ME","ps_X","sum_mrnevn",0.927
"NH","ps_X","sum_mrnevn",0.927
"RI","ps_X","sum_mrnevn",0.927
"VT","ps_X","sum_mrnevn",0.927
"CT","ps_X","sum_night",0.927
"MA","ps_X","sum_night",0.927
"ME","ps_X","sum_night",0.927
"NH","ps_X","sum_night",0.927
"RI","ps_X","sum_night",0.927
"VT","ps_X","sum_night",0.927
"CT","ps_X","sprfl_day",0.875
"MA","ps_X","sprfl_day",0.875
"ME","ps_X","sprfl_day",0.875
"NH","ps_X","sprfl_day",0.875
"RI","ps_X","sprfl_day",0.875
"VT","ps_X","sprfl_day",0.875
"CT","ps_X","sprfl_mrnevn",0.875
"MA","ps_X","sprfl_mrnevn",0.875
"ME","ps_X","sprfl_mrnevn",0.875
"NH","ps_X","sprfl_mrnevn",0.875
"RI","ps_X","sprfl_mrnevn",0.875
"VT","ps_X","sprfl_mrnevn",0.875
"CT","ps_X","sprfl_night",0.875
"MA","ps_X","sprfl_night",0.875
"ME","ps_X","sprfl_night",0.875
"NH","ps_X","sprfl_night",0.875
"RI","ps_X","sprfl_night",0.875
"VT","ps_X","sprfl_night",0.875
"CT","ps_X","wntr_day",0.875
"MA","ps_X","wntr_day",0.875
"ME","ps_X","wntr_day",0.875
"NH","ps_X","wntr_day",0.875
"RI","ps_X","wntr_day",0.875
"VT","ps_X","wntr_day",0.875
"CT","ps_X","wntr_mrnevn",0.875
"MA","ps_X","wntr_mrnevn",0.875
"ME","ps_X","wntr_mrnevn",0.875
"NH","ps_X","wntr_mrnevn",0.875
"RI","ps_X","wntr_mrnevn",0.875
"VT","ps_X","wntr_mrnevn",0.875
"CT","ps_X","wntr_night",0.875
"MA","ps_X","wntr_night",0.875
"ME","ps_X","wntr_night",0.875
"NH","ps_X","wntr_night",0.875
"RI","ps_X","wntr_night",0.875
"VT","ps_X","wntr_night",0.875
"CT","ps_X","peak",0.927
"MA","ps_X","peak",0.927
"ME","ps_X","peak",0.927
"NH","ps_X","peak",0.927
"RI","ps_X","peak",0.927
"VT","ps_X","peak",0.927
"CT","col_N","sum_day",0.85
"MA","col_N","sum_day",0.85
"ME","col_N","sum_day",0.85
"NH","col_N","sum_day",0.85
"RI","col_N","sum_day",0.85
"VT","col_N","sum_day",0.85
"CT","col_N","sum_mrnevn",0.85
"MA","col_N","sum_mrnevn",0.85
"ME","col_N","sum_mrnevn",0.85
"NH","col_N","sum_mrnevn",0.85
"RI","col_N","sum_mrnevn",0.85
"VT","col_N","sum_mrnevn",0.85
"CT","col_N","sum_night",0.85
"MA","col_N","sum_night",0.85
"ME","col_N","sum_night",0.85
"NH","col_N","sum_night",0.85
"RI","col_N","sum_night",0.85
"VT","col_N","sum_night",0.85
"CT","col_N","sprfl_day",0.85
"MA","col_N","sprfl_day",0.85
"ME","col_N","sprfl_day",0.85
"NH","col_N","sprfl_day",0.85
"RI","col_N","sprfl_day",0.85
"VT","col_N","sprfl_day",0.85
"CT","col_N","sprfl_mrnevn",0.85
"MA","col_N","sprfl_mrnevn",0.85
"ME","col_N","sprfl_mrnevn",0.85
"NH","col_N","sprfl_mrnevn",0.85
"RI","col_N","sprfl_mrnevn",0.85
"VT","col_N","sprfl_mrnevn",0.85
"CT","col_N","sprfl_night",0.85
"MA","col_N","sprfl_night",0.85
"ME","col_N","sprfl_night",0.85
"NH","col_N","sprfl_night",0.85
"RI","col_N","sprfl_night",0.85
"VT","col_N","sprfl_night",0.85
"CT","col_N","wntr_day",0.85
"MA","col_N","wntr_day",0.85
"ME","col_N","wntr_day",0.85
"NH","col_N","wntr_day",0.85
"RI","col_N","wntr_day",0.85
"VT","col_N","wntr_day",0.85
"CT","col_N","wntr_mrnevn",0.85
"MA","col_N","wntr_mrnevn",0.85
"ME","col_N","wntr_mrnevn",0.85
"NH","col_N","wntr_mrnevn",0.85
"RI","col_N","wntr_mrnevn",0.85
"VT","col_N","wntr_mrnevn",0.85
"CT","col_N","wntr_night",0.85
"MA","col_N","wntr_night",0.85
"ME","col_N","wntr_night",0.85
"NH","col_N","wntr_night",0.85
"RI","col_N","wntr_night",0.85
"VT","col_N","wntr_night",0.85
"CT","col_N","peak",0.85
"MA","col_N","peak",0.85
"ME","col_N","peak",0.85
"NH","col_N","peak",0.85
"RI","col_N","peak",0.85
"VT","col_N","peak",0.85
"CT","col_Nccs","sum_day",0.85
"MA","col_Nccs","sum_day",0.85
"ME","col_Nccs","sum_day",0.85
"NH","col_Nccs","sum_day",0.85
"RI","col_Nccs","sum_day",0.85
"VT","col_Nccs","sum_day",0.85
"CT","col_Nccs","sum_mrnevn",0.85
